Date,ProductID,SalesChannel,PromotionType,UnitsSold,Holiday
2023-01-08,P014,Retail,Bundle,8,
2023-01-08,P014,Wholesale,None,16,
2023-01-08,P014,Wholesale,Bundle,6,
2023-01-09,P001,Online,None,5,
2023-01-09,P001,Online,Bundle,47,
2023-01-09,P001,Retail,None,17,
2023-01-09,P001,Retail,Bundle,21,
2023-01-09,P001,Wholesale,None,46,
2023-01-09,P001,Wholesale,Bundle,31,
2023-01-09,P002,Online,None,0,
2023-01-09,P002,Online,Bundle,26,
2023-01-09,P002,Retail,None,41,
2023-01-09,P002,Retail,Bundle,20,
2023-01-09,P002,Wholesale,None,34,
2023-01-09,P002,Wholesale,Bundle,18,
2023-01-09,P003,Online,None,12,
2023-01-09,P003,Online,Bundle,23,
2023-01-09,P003,Retail,None,3,
2023-01-09,P003,Retail,Bundle,40,
2023-01-09,P003,Wholesale,None,20,
2023-01-09,P003,Wholesale,Bundle,30,
2023-01-09,P004,Online,None,44,
2023-01-09,P004,Online,Bundle,7,
2023-01-09,P004,Retail,None,20,
2023-01-09,P004,Retail,Bundle,33,
2023-01-09,P004,Wholesale,None,5,
2023-01-09,P004,Wholesale,Bundle,27,
2023-01-09,P005,Online,None,39,
2023-01-09,P005,Online,Bundle,27,
2023-01-09,P005,Retail,None,13,
2023-01-09,P005,Retail,Bundle,48,
2023-01-09,P005,Wholesale,None,25,
2023-01-09,P005,Wholesale,Bundle,0,
2023-01-09,P006,Online,None,11,
2023-01-09,P006,Online,Bundle,35,
2023-01-09,P006,Retail,None,47,
2023-01-09,P006,Retail,Bundle,48,
2023-01-09,P006,Wholesale,None,49,
2023-01-09,P006,Wholesale,Bundle,39,
2023-01-09,P007,Online,None,38,
2023-01-09,P007,Online,Bundle,11,
2023-01-09,P007,Retail,None,3,
2023-01-09,P007,Retail,Bundle,32,
2023-01-09,P007,Wholesale,None,14,
2023-01-09,P007,Wholesale,Bundle,11,
2023-01-09,P008,Online,None,49,
2023-01-09,P008,Online,Bundle,31,
2023-01-09,P008,Retail,None,12,
2023-01-09,P008,Retail,Bundle,26,
2023-01-09,P008,Wholesale,None,21,
2023-01-09,P008,Wholesale,Bundle,23,
2023-01-09,P009,Online,None,34,
2023-01-09,P009,Online,Bundle,6,
2023-01-09,P009,Retail,None,46,
2023-01-09,P009,Retail,Bundle,45,
2023-01-09,P009,Wholesale,None,30,
2023-01-09,P009,Wholesale,Bundle,21,
2023-01-09,P010,Online,None,34,
2023-01-09,P010,Online,Bundle,31,
2023-01-09,P010,Retail,None,10,
2023-01-09,P010,Retail,Bundle,43,
2023-01-09,P010,Wholesale,None,42,
2023-01-09,P010,Wholesale,Bundle,7,
2023-01-09,P011,Online,None,27,
2023-01-09,P011,Online,Bundle,37,
2023-01-09,P011,Retail,None,29,
2023-01-09,P011,Retail,Bundle,18,
2023-01-09,P011,Wholesale,None,35,
2023-01-09,P011,Wholesale,Bundle,21,
2023-01-09,P012,Online,None,39,
2023-01-09,P012,Online,Bundle,40,
2023-01-09,P012,Retail,None,17,
2023-01-09,P012,Retail,Bundle,12,
2023-01-09,P012,Wholesale,None,43,
2023-01-09,P012,Wholesale,Bundle,32,
2023-01-09,P013,Online,None,11,
2023-01-09,P013,Online,Bundle,11,
2023-01-09,P013,Retail,None,47,
2023-01-09,P013,Retail,Bundle,15,
2023-01-09,P013,Wholesale,None,14,
2023-01-09,P013,Wholesale,Bundle,34,
2023-01-09,P014,Online,None,19,
2023-01-09,P014,Online,Bundle,8,
2023-01-09,P014,Retail,None,21,
2023-01-09,P014,Retail,Bundle,12,
2023-01-09,P014,Wholesale,None,9,
2023-01-09,P014,Wholesale,Bundle,30,
2023-01-10,P001,Online,None,42,
2023-01-10,P001,Online,Bundle,46,
2023-01-10,P001,Retail,None,33,
2023-01-10,P001,Retail,Bundle,49,
2023-01-10,P001,Wholesale,None,36,
2023-01-10,P001,Wholesale,Bundle,8,
2023-01-10,P002,Online,None,39,
2023-01-10,P002,Online,Bundle,46,
2023-01-10,P002,Retail,None,3,
2023-01-10,P002,Retail,Bundle,5,
2023-01-10,P002,Wholesale,None,13,
2023-01-10,P002,Wholesale,Bundle,1,
2023-01-10,P003,Online,None,39,
2023-01-10,P003,Online,Bundle,42,
2023-01-10,P003,Retail,None,15,
2023-01-10,P003,Retail,Bundle,37,
2023-01-10,P003,Wholesale,None,46,
2023-01-10,P003,Wholesale,Bundle,46,
2023-01-10,P004,Online,None,1,
2023-01-10,P004,Online,Bundle,1,
2023-01-10,P004,Retail,None,31,
2023-01-10,P004,Retail,Bundle,45,
2023-01-10,P004,Wholesale,None,15,
2023-01-10,P004,Wholesale,Bundle,46,
2023-01-10,P005,Online,None,12,
2023-01-10,P005,Online,Bundle,28,
2023-01-10,P005,Retail,None,7,
2023-01-10,P005,Retail,Bundle,45,
2023-01-10,P005,Wholesale,None,1,
2023-01-10,P005,Wholesale,Bundle,26,
2023-01-10,P006,Online,None,8,
2023-01-10,P006,Online,Bundle,12,
2023-01-10,P006,Retail,None,42,
2023-01-10,P006,Retail,Bundle,27,
2023-01-10,P006,Wholesale,None,46,
2023-01-10,P006,Wholesale,Bundle,42,
2023-01-10,P007,Online,None,17,
2023-01-10,P007,Online,Bundle,43,
2023-01-10,P007,Retail,None,25,
2023-01-10,P007,Retail,Bundle,1,
2023-01-10,P007,Wholesale,None,8,
2023-01-10,P007,Wholesale,Bundle,39,
2023-01-10,P008,Online,None,18,
2023-01-10,P008,Online,Bundle,41,
2023-01-10,P008,Retail,None,28,
2023-01-10,P008,Retail,Bundle,2,
2023-01-10,P008,Wholesale,None,50,
2023-01-10,P008,Wholesale,Bundle,10,
2023-01-10,P009,Online,None,31,
2023-01-10,P009,Online,Bundle,29,
2023-01-10,P009,Retail,None,5,
2023-01-10,P009,Retail,Bundle,15,
2023-01-10,P009,Wholesale,None,8,
2023-01-10,P009,Wholesale,Bundle,46,
2023-01-10,P010,Online,None,30,
2023-01-10,P010,Online,Bundle,13,
2023-01-10,P010,Retail,None,4,
2023-01-10,P010,Retail,Bundle,12,
2023-01-10,P010,Wholesale,None,31,
2023-01-10,P010,Wholesale,Bundle,35,
2023-01-10,P011,Online,None,47,
2023-01-10,P011,Online,Bundle,3,
2023-01-10,P011,Retail,None,34,
2023-01-10,P011,Retail,Bundle,40,
2023-01-10,P011,Wholesale,None,37,
2023-01-10,P011,Wholesale,Bundle,33,
2023-01-10,P012,Online,None,22,
2023-01-10,P012,Online,Bundle,47,
2023-01-10,P012,Retail,None,5,
2023-01-10,P012,Retail,Bundle,23,
2023-01-10,P012,Wholesale,None,33,
2023-01-10,P012,Wholesale,Bundle,49,
2023-01-10,P013,Online,None,20,
2023-01-10,P013,Online,Bundle,43,
2023-01-10,P013,Retail,None,16,
2023-01-10,P013,Retail,Bundle,24,
2023-01-10,P013,Wholesale,None,48,
2023-01-10,P013,Wholesale,Bundle,39,
2023-01-10,P014,Online,None,3,
2023-01-10,P014,Online,Bundle,19,
2023-01-10,P014,Retail,None,40,
2023-01-10,P014,Retail,Bundle,1,
2023-01-10,P014,Wholesale,None,41,
2023-01-10,P014,Wholesale,Bundle,38,
2023-01-11,P001,Online,None,20,
2023-01-11,P001,Online,Bundle,4,
2023-01-11,P001,Retail,None,45,
2023-01-11,P001,Retail,Bundle,11,
2023-01-11,P001,Wholesale,None,1,
2023-01-11,P001,Wholesale,Bundle,20,
2023-01-11,P002,Online,None,0,
2023-01-11,P002,Online,Bundle,6,
2023-01-11,P002,Retail,None,22,
2023-01-11,P002,Retail,Bundle,37,
2023-01-11,P002,Wholesale,None,19,
2023-01-11,P002,Wholesale,Bundle,44,
2023-01-11,P003,Online,None,45,
2023-01-11,P003,Online,Bundle,47,
2023-01-11,P003,Retail,None,37,
2023-01-11,P003,Retail,Bundle,40,
2023-01-11,P003,Wholesale,None,45,
2023-01-11,P003,Wholesale,Bundle,7,
2023-01-11,P004,Online,None,33,
2023-01-11,P004,Online,Bundle,50,
2023-01-11,P004,Retail,None,13,
2023-01-11,P004,Retail,Bundle,32,
2023-01-11,P004,Wholesale,None,46,
2023-01-11,P004,Wholesale,Bundle,32,
2023-01-11,P005,Online,None,18,
2023-01-11,P005,Online,Bundle,25,
2023-01-11,P005,Retail,None,15,
2023-01-11,P005,Retail,Bundle,13,
2023-01-11,P005,Wholesale,None,38,
2023-01-11,P005,Wholesale,Bundle,32,
2023-01-11,P006,Online,None,10,
2023-01-11,P006,Online,Bundle,13,
2023-01-11,P006,Retail,None,22,
2023-01-11,P006,Retail,Bundle,6,
2023-01-11,P006,Wholesale,None,50,
2023-01-11,P006,Wholesale,Bundle,45,
2023-01-11,P007,Online,None,40,
2023-01-11,P007,Online,Bundle,44,
2023-01-11,P007,Retail,None,6,
2023-01-11,P007,Retail,Bundle,32,
2023-01-11,P007,Wholesale,None,47,
2023-01-11,P007,Wholesale,Bundle,12,
2023-01-11,P008,Online,None,50,
2023-01-11,P008,Online,Bundle,44,
2023-01-11,P008,Retail,None,2,
2023-01-11,P008,Retail,Bundle,39,
2023-01-11,P008,Wholesale,None,5,
2023-01-11,P008,Wholesale,Bundle,5,
2023-01-11,P009,Online,None,18,
2023-01-11,P009,Online,Bundle,39,
2023-01-11,P009,Retail,None,23,
2023-01-11,P009,Retail,Bundle,46,
2023-01-11,P009,Wholesale,None,34,
2023-01-11,P009,Wholesale,Bundle,4,
2023-01-11,P010,Online,None,2,
2023-01-11,P010,Online,Bundle,30,
2023-01-11,P010,Retail,None,45,
2023-01-11,P010,Retail,Bundle,0,
2023-01-11,P010,Wholesale,None,24,
2023-01-11,P010,Wholesale,Bundle,2,
2023-01-11,P011,Online,None,3,
2023-01-11,P011,Online,Bundle,43,
2023-01-11,P011,Retail,None,39,
2023-01-11,P011,Retail,Bundle,1,
2023-01-11,P011,Wholesale,None,31,
2023-01-11,P011,Wholesale,Bundle,28,
2023-01-11,P012,Online,None,42,
2023-01-11,P012,Online,Bundle,28,
2023-01-11,P012,Retail,None,38,
2023-01-11,P012,Retail,Bundle,39,
2023-01-11,P012,Wholesale,None,37,
2023-01-11,P012,Wholesale,Bundle,49,
2023-01-11,P013,Online,None,12,
2023-01-11,P013,Online,Bundle,39,
2023-01-11,P013,Retail,None,5,
2023-01-11,P013,Retail,Bundle,5,
2023-01-11,P013,Wholesale,None,23,
2023-01-11,P013,Wholesale,Bundle,32,
2023-01-11,P014,Online,None,14,
2023-01-11,P014,Online,Bundle,40,
2023-01-11,P014,Retail,None,37,
2023-01-11,P014,Retail,Bundle,3,
2023-01-11,P014,Wholesale,None,41,
2023-01-11,P014,Wholesale,Bundle,19,
2023-01-12,P001,Online,None,37,
2023-01-12,P001,Online,Bundle,36,
2023-01-12,P001,Retail,None,1,
2023-01-12,P001,Retail,Bundle,0,
2023-01-12,P001,Wholesale,None,26,
2023-01-12,P001,Wholesale,Bundle,31,
2023-01-12,P002,Online,None,6,
2023-01-12,P002,Online,Bundle,43,
2023-01-12,P002,Retail,None,9,
2023-01-12,P002,Retail,Bundle,5,
2023-01-12,P002,Wholesale,None,20,
2023-01-12,P002,Wholesale,Bundle,47,
2023-01-12,P003,Online,None,41,
2023-01-12,P003,Online,Bundle,26,
2023-01-12,P003,Retail,None,28,
2023-01-12,P003,Retail,Bundle,16,
2023-01-12,P003,Wholesale,None,16,
2023-01-12,P003,Wholesale,Bundle,32,
2023-01-12,P004,Online,None,15,
2023-01-12,P004,Online,Bundle,4,
2023-01-12,P004,Retail,None,9,
2023-01-12,P004,Retail,Bundle,25,
2023-01-12,P004,Wholesale,None,20,
2023-01-12,P004,Wholesale,Bundle,29,
2023-01-12,P005,Online,None,34,
2023-01-12,P005,Online,Bundle,26,
2023-01-12,P005,Retail,None,42,
2023-01-12,P005,Retail,Bundle,16,
2023-01-12,P005,Wholesale,None,27,
2023-01-12,P005,Wholesale,Bundle,42,
2023-01-12,P006,Online,None,28,
2023-01-12,P006,Online,Bundle,29,
2023-01-12,P006,Retail,None,48,
2023-01-12,P006,Retail,Bundle,24,
2023-01-12,P006,Wholesale,None,50,
2023-01-12,P006,Wholesale,Bundle,6,
2023-01-12,P007,Online,None,21,
2023-01-12,P007,Online,Bundle,45,
2023-01-12,P007,Retail,None,27,
2023-01-12,P007,Retail,Bundle,25,
2023-01-12,P007,Wholesale,None,35,
2023-01-12,P007,Wholesale,Bundle,7,
2023-01-12,P008,Online,None,16,
2023-01-12,P008,Online,Bundle,15,
2023-01-12,P008,Retail,None,23,
2023-01-12,P008,Retail,Bundle,43,
2023-01-12,P008,Wholesale,None,44,
2023-01-12,P008,Wholesale,Bundle,50,
2023-01-12,P009,Online,None,47,
2023-01-12,P009,Online,Bundle,50,
2023-01-12,P009,Retail,None,43,
2023-01-12,P009,Retail,Bundle,23,
2023-01-12,P009,Wholesale,None,12,
2023-01-12,P009,Wholesale,Bundle,9,
2023-01-12,P010,Online,None,50,
2023-01-12,P010,Online,Bundle,15,
2023-01-12,P010,Retail,None,4,
2023-01-12,P010,Retail,Bundle,50,
2023-01-12,P010,Wholesale,None,41,
2023-01-12,P010,Wholesale,Bundle,36,
2023-01-12,P011,Online,None,13,
2023-01-12,P011,Online,Bundle,16,
2023-01-12,P011,Retail,None,23,
2023-01-12,P011,Retail,Bundle,10,
2023-01-12,P011,Wholesale,None,22,
2023-01-12,P011,Wholesale,Bundle,35,
2023-01-12,P012,Online,None,12,
2023-01-12,P012,Online,Bundle,49,
2023-01-12,P012,Retail,None,40,
2023-01-12,P012,Retail,Bundle,50,
2023-01-12,P012,Wholesale,None,49,
2023-01-12,P012,Wholesale,Bundle,23,
2023-01-12,P013,Online,None,29,
2023-01-12,P013,Online,Bundle,5,
2023-01-12,P013,Retail,None,43,
2023-01-12,P013,Retail,Bundle,12,
2023-01-12,P013,Wholesale,None,14,
2023-01-12,P013,Wholesale,Bundle,28,
2023-01-12,P014,Online,None,0,
2023-01-12,P014,Online,Bundle,17,
2023-01-12,P014,Retail,None,32,
2023-01-12,P014,Retail,Bundle,11,
2023-01-12,P014,Wholesale,None,27,
2023-01-12,P014,Wholesale,Bundle,16,
2023-01-13,P001,Online,None,49,
2023-01-13,P001,Online,Bundle,3,
2023-01-13,P001,Retail,None,19,
2023-01-13,P001,Retail,Bundle,18,
2023-01-13,P001,Wholesale,None,28,
2023-01-13,P001,Wholesale,Bundle,9,
2023-01-13,P002,Online,None,50,
2023-01-13,P002,Online,Bundle,14,
2023-01-13,P002,Retail,None,50,
2023-01-13,P002,Retail,Bundle,26,
2023-01-13,P002,Wholesale,None,14,
2023-01-13,P002,Wholesale,Bundle,47,
2023-01-13,P003,Online,None,21,
2023-01-13,P003,Online,Bundle,50,
2023-01-13,P003,Retail,None,14,
2023-01-13,P003,Retail,Bundle,5,
2023-01-13,P003,Wholesale,None,17,
2023-01-13,P003,Wholesale,Bundle,21,
2023-01-13,P004,Online,None,33,
2023-01-13,P004,Online,Bundle,44,
2023-01-13,P004,Retail,None,40,
2023-01-13,P004,Retail,Bundle,21,
2023-01-13,P004,Wholesale,None,19,
2023-01-13,P004,Wholesale,Bundle,42,
2023-01-13,P005,Online,None,11,
2023-01-13,P005,Online,Bundle,38,
2023-01-13,P005,Retail,None,43,
2023-01-13,P005,Retail,Bundle,40,
2023-01-13,P005,Wholesale,None,14,
2023-01-13,P005,Wholesale,Bundle,14,
2023-01-13,P006,Online,None,1,
2023-01-13,P006,Online,Bundle,22,
2023-01-13,P006,Retail,None,25,
2023-01-13,P006,Retail,Bundle,35,
2023-01-13,P006,Wholesale,None,41,
2023-01-13,P006,Wholesale,Bundle,22,
2023-01-13,P007,Online,None,36,
2023-01-13,P007,Online,Bundle,7,
2023-01-13,P007,Retail,None,22,
2023-01-13,P007,Retail,Bundle,40,
2023-01-13,P007,Wholesale,None,41,
2023-01-13,P007,Wholesale,Bundle,35,
2023-01-13,P008,Online,None,31,
2023-01-13,P008,Online,Bundle,37,
2023-01-13,P008,Retail,None,9,
2023-01-13,P008,Retail,Bundle,5,
2023-01-13,P008,Wholesale,None,30,
2023-01-13,P008,Wholesale,Bundle,38,
2023-01-13,P009,Online,None,13,
2023-01-13,P009,Online,Bundle,35,
2023-01-13,P009,Retail,None,22,
2023-01-13,P009,Retail,Bundle,24,
2023-01-13,P009,Wholesale,None,20,
2023-01-13,P009,Wholesale,Bundle,14,
2023-01-13,P010,Online,None,15,
2023-01-13,P010,Online,Bundle,49,
2023-01-13,P010,Retail,None,10,
2023-01-13,P010,Retail,Bundle,8,
2023-01-13,P010,Wholesale,None,3,
2023-01-13,P010,Wholesale,Bundle,26,
2023-01-13,P011,Online,None,22,
2023-01-13,P011,Online,Bundle,21,
2023-01-13,P011,Retail,None,3,
2023-01-13,P011,Retail,Bundle,18,
2023-01-13,P011,Wholesale,None,7,
2023-01-13,P011,Wholesale,Bundle,8,
2023-01-13,P012,Online,None,7,
2023-01-13,P012,Online,Bundle,43,
2023-01-13,P012,Retail,None,43,
2023-01-13,P012,Retail,Bundle,38,
2023-01-13,P012,Wholesale,None,42,
2023-01-13,P012,Wholesale,Bundle,46,
2023-01-13,P013,Online,None,34,
2023-01-13,P013,Online,Bundle,46,
2023-01-13,P013,Retail,None,47,
2023-01-13,P013,Retail,Bundle,22,
2023-01-13,P013,Wholesale,None,15,
2023-01-13,P013,Wholesale,Bundle,27,
2023-01-13,P014,Online,None,41,
2023-01-13,P014,Online,Bundle,43,
2023-01-13,P014,Retail,None,23,
2023-01-13,P014,Retail,Bundle,34,
2023-01-13,P014,Wholesale,None,47,
2023-01-13,P014,Wholesale,Bundle,39,
2023-01-14,P001,Online,None,1,
2023-01-14,P001,Online,Bundle,12,
2023-01-14,P001,Retail,None,39,
2023-01-14,P001,Retail,Bundle,13,
2023-01-14,P001,Wholesale,None,12,
2023-01-14,P001,Wholesale,Bundle,7,
2023-01-14,P002,Online,None,39,
2023-01-14,P002,Online,Bundle,41,
2023-01-14,P002,Retail,None,39,
2023-01-14,P002,Retail,Bundle,41,
2023-01-14,P002,Wholesale,None,48,
2023-01-14,P002,Wholesale,Bundle,35,
2023-01-14,P003,Online,None,18,
2023-01-14,P003,Online,Bundle,40,
2023-01-14,P003,Retail,None,9,
2023-01-14,P003,Retail,Bundle,11,
2023-01-14,P003,Wholesale,None,37,
2023-01-14,P003,Wholesale,Bundle,48,
2023-01-14,P004,Online,None,36,
2023-01-14,P004,Online,Bundle,23,
2023-01-14,P004,Retail,None,11,
2023-01-14,P004,Retail,Bundle,19,
2023-01-14,P004,Wholesale,None,31,
2023-01-14,P004,Wholesale,Bundle,13,
2023-01-14,P005,Online,None,50,
2023-01-14,P005,Online,Bundle,37,
2023-01-14,P005,Retail,None,22,
2023-01-14,P005,Retail,Bundle,29,
2023-01-14,P005,Wholesale,None,15,
2023-01-14,P005,Wholesale,Bundle,45,
2023-01-14,P006,Online,None,32,
2023-01-14,P006,Online,Bundle,36,
2023-01-14,P006,Retail,None,42,
2023-01-14,P006,Retail,Bundle,45,
2023-01-14,P006,Wholesale,None,36,
2023-01-14,P006,Wholesale,Bundle,9,
2023-01-14,P007,Online,None,34,
2023-01-14,P007,Online,Bundle,39,
2023-01-14,P007,Retail,None,50,
2023-01-14,P007,Retail,Bundle,9,
2023-01-14,P007,Wholesale,None,45,
2023-01-14,P007,Wholesale,Bundle,16,
2023-01-14,P008,Online,None,39,
2023-01-14,P008,Online,Bundle,8,
2023-01-14,P008,Retail,None,33,
2023-01-14,P008,Retail,Bundle,21,
2023-01-14,P008,Wholesale,None,25,
2023-01-14,P008,Wholesale,Bundle,19,
2023-01-14,P009,Online,None,36,
2023-01-14,P009,Online,Bundle,34,
2023-01-14,P009,Retail,None,26,
2023-01-14,P009,Retail,Bundle,33,
2023-01-14,P009,Wholesale,None,37,
2023-01-14,P009,Wholesale,Bundle,0,
2023-01-14,P010,Online,None,9,
2023-01-14,P010,Online,Bundle,24,
2023-01-14,P010,Retail,None,3,
2023-01-14,P010,Retail,Bundle,1,
2023-01-14,P010,Wholesale,None,3,
2023-01-14,P010,Wholesale,Bundle,42,
2023-01-14,P011,Online,None,21,
2023-01-14,P011,Online,Bundle,8,
2023-01-14,P011,Retail,None,41,
2023-01-14,P011,Retail,Bundle,50,
2023-01-14,P011,Wholesale,None,28,
2023-01-14,P011,Wholesale,Bundle,10,
2023-01-14,P012,Online,None,42,
2023-01-14,P012,Online,Bundle,27,
2023-01-14,P012,Retail,None,35,
2023-01-14,P012,Retail,Bundle,32,
2023-01-14,P012,Wholesale,None,46,
2023-01-14,P012,Wholesale,Bundle,4,
2023-01-14,P013,Online,None,30,
2023-01-14,P013,Online,Bundle,31,
2023-01-14,P013,Retail,None,19,
2023-01-14,P013,Retail,Bundle,35,
2023-01-14,P013,Wholesale,None,42,
2023-01-14,P013,Wholesale,Bundle,24,
2023-01-14,P014,Online,None,18,
2023-01-14,P014,Online,Bundle,15,
2023-01-14,P014,Retail,None,4,
2023-01-14,P014,Retail,Bundle,32,
2023-01-14,P014,Wholesale,None,21,
2023-01-14,P014,Wholesale,Bundle,8,
2023-01-15,P001,Online,None,36,
2023-01-15,P001,Online,Bundle,3,
2023-01-15,P001,Retail,None,50,
2023-01-15,P001,Retail,Bundle,21,
2023-01-15,P001,Wholesale,None,28,
2023-01-15,P001,Wholesale,Bundle,46,
2023-01-15,P002,Online,None,42,
2023-01-15,P002,Online,Bundle,4,
2023-01-15,P002,Retail,None,39,
2023-01-15,P002,Retail,Bundle,28,
2023-01-15,P002,Wholesale,None,39,
2023-01-15,P002,Wholesale,Bundle,10,
2023-01-15,P003,Online,None,49,
2023-01-15,P003,Online,Bundle,41,
2023-01-15,P003,Retail,None,50,
2023-01-15,P003,Retail,Bundle,5,
2023-01-15,P003,Wholesale,None,45,
2023-01-15,P003,Wholesale,Bundle,14,
2023-01-15,P004,Online,None,13,
2023-01-15,P004,Online,Bundle,49,
2023-01-15,P004,Retail,None,13,
2023-01-15,P004,Retail,Bundle,38,
2023-01-15,P004,Wholesale,None,49,
2023-01-15,P004,Wholesale,Bundle,21,
2023-01-15,P005,Online,None,42,
2023-01-15,P005,Online,Bundle,37,
2023-01-15,P005,Retail,None,10,
2023-01-15,P005,Retail,Bundle,5,
2023-01-15,P005,Wholesale,None,17,
2023-01-15,P005,Wholesale,Bundle,23,
2023-01-15,P006,Online,None,5,
2023-01-15,P006,Online,Bundle,23,
2023-01-15,P006,Retail,None,48,
2023-01-15,P006,Retail,Bundle,49,
2023-01-15,P006,Wholesale,None,16,
2023-01-15,P006,Wholesale,Bundle,28,
2023-01-15,P007,Online,None,36,
2023-01-15,P007,Online,Bundle,6,
2023-01-15,P007,Retail,None,45,
2023-01-15,P007,Retail,Bundle,3,
2023-01-15,P007,Wholesale,None,8,
2023-01-15,P007,Wholesale,Bundle,32,
2023-01-15,P008,Online,None,13,
2023-01-15,P008,Online,Bundle,45,
2023-01-15,P008,Retail,None,14,
2023-01-15,P008,Retail,Bundle,6,
2023-01-15,P008,Wholesale,None,22,
2023-01-15,P008,Wholesale,Bundle,30,
2023-01-15,P009,Online,None,8,
2023-01-15,P009,Online,Bundle,9,
2023-01-15,P009,Retail,None,1,
2023-01-15,P009,Retail,Bundle,10,
2023-01-15,P009,Wholesale,None,39,
2023-01-15,P009,Wholesale,Bundle,47,
2023-01-15,P010,Online,None,25,
2023-01-15,P010,Online,Bundle,49,
2023-01-15,P010,Retail,None,0,
2023-01-15,P010,Retail,Bundle,45,
2023-01-15,P010,Wholesale,None,0,
2023-01-15,P010,Wholesale,Bundle,17,
2023-01-15,P011,Online,None,50,
2023-01-15,P011,Online,Bundle,2,
2023-01-15,P011,Retail,None,36,
2023-01-15,P011,Retail,Bundle,42,
2023-01-15,P011,Wholesale,None,32,
2023-01-15,P011,Wholesale,Bundle,48,
2023-01-15,P012,Online,None,17,
2023-01-15,P012,Online,Bundle,24,
2023-01-15,P012,Retail,None,2,
2023-01-15,P012,Retail,Bundle,29,
2023-01-15,P012,Wholesale,None,27,
2023-01-15,P012,Wholesale,Bundle,13,
2023-01-15,P013,Online,None,31,
2023-01-15,P013,Online,Bundle,43,
2023-01-15,P013,Retail,None,24,
2023-01-15,P013,Retail,Bundle,20,
2023-01-15,P013,Wholesale,None,20,
2023-01-15,P013,Wholesale,Bundle,32,
2023-01-15,P014,Online,None,8,
2023-01-15,P014,Online,Bundle,45,
2023-01-15,P014,Retail,None,24,
2023-01-15,P014,Retail,Bundle,42,
2023-01-15,P014,Wholesale,None,8,
2023-01-15,P014,Wholesale,Bundle,39,
2023-01-16,P001,Online,None,17,
2023-01-16,P001,Online,Bundle,24,
2023-01-16,P001,Retail,None,15,
2023-01-16,P001,Retail,Bundle,47,
2023-01-16,P001,Wholesale,None,26,
2023-01-16,P001,Wholesale,Bundle,10,
2023-01-16,P002,Online,None,38,
2023-01-16,P002,Online,Bundle,19,
2023-01-16,P002,Retail,None,34,
2023-01-16,P002,Retail,Bundle,5,
2023-01-16,P002,Wholesale,None,21,
2023-01-16,P002,Wholesale,Bundle,12,
2023-01-16,P003,Online,None,4,
2023-01-16,P003,Online,Bundle,30,
2023-01-16,P003,Retail,None,22,
2023-01-16,P003,Retail,Bundle,19,
2023-01-16,P003,Wholesale,None,34,
2023-01-16,P003,Wholesale,Bundle,23,
2023-01-16,P004,Online,None,32,
2023-01-16,P004,Online,Bundle,8,
2023-01-16,P004,Retail,None,43,
2023-01-16,P004,Retail,Bundle,15,
2023-01-16,P004,Wholesale,None,6,
2023-01-16,P004,Wholesale,Bundle,44,
2023-01-16,P005,Online,None,10,
2023-01-16,P005,Online,Bundle,21,
2023-01-16,P005,Retail,None,32,
2023-01-16,P005,Retail,Bundle,28,
2023-01-16,P005,Wholesale,None,45,
2023-01-16,P005,Wholesale,Bundle,39,
2023-01-16,P006,Online,None,3,
2023-01-16,P006,Online,Bundle,27,
2023-01-16,P006,Retail,None,46,
2023-01-16,P006,Retail,Bundle,47,
2023-01-16,P006,Wholesale,None,42,
2023-01-16,P006,Wholesale,Bundle,44,
2023-01-16,P007,Online,None,28,
2023-01-16,P007,Online,Bundle,20,
2023-01-16,P007,Retail,None,1,
2023-01-16,P007,Retail,Bundle,41,
2023-01-16,P007,Wholesale,None,19,
2023-01-16,P007,Wholesale,Bundle,7,
2023-01-16,P008,Online,None,33,
2023-01-16,P008,Online,Bundle,14,
2023-01-16,P008,Retail,None,14,
2023-01-16,P008,Retail,Bundle,19,
2023-01-16,P008,Wholesale,None,39,
2023-01-16,P008,Wholesale,Bundle,10,
2023-01-16,P009,Online,None,16,
2023-01-16,P009,Online,Bundle,43,
2023-01-16,P009,Retail,None,33,
2023-01-16,P009,Retail,Bundle,14,
2023-01-16,P009,Wholesale,None,39,
2023-01-16,P009,Wholesale,Bundle,29,
2023-01-16,P010,Online,None,50,
2023-01-16,P010,Online,Bundle,45,
2023-01-16,P010,Retail,None,13,
2023-01-16,P010,Retail,Bundle,44,
2023-01-16,P010,Wholesale,None,4,
2023-01-16,P010,Wholesale,Bundle,5,
2023-01-16,P011,Online,None,5,
2023-01-16,P011,Online,Bundle,43,
2023-01-16,P011,Retail,None,29,
2023-01-16,P011,Retail,Bundle,38,
2023-01-16,P011,Wholesale,None,44,
2023-01-16,P011,Wholesale,Bundle,38,
2023-01-16,P012,Online,None,48,
2023-01-16,P012,Online,Bundle,42,
2023-01-16,P012,Retail,None,7,
2023-01-16,P012,Retail,Bundle,23,
